731732,18-Feb,2.6,2,8.11,6,2,SK Telecom T1,46.7,0,0,0,7.85515,0,9.51495,,0,15.27373333,2857,3276,-419,4515,5118,-603,4254,4507,-253,66,77,-11,112,135,-23
731732,18-Feb,2.6,2,8.11,7,2,SK Telecom T1,46.7,0,1,0,7.85515,1,9.51495,,0,15.27373333,3331,3495,-164,4591,5116,-525,3633,3902,-269,55,65,-10,75,103,-28
731732,18-Feb,2.6,2,8.11,8,2,SK Telecom T1,46.7,0,1,0,7.85515,0,9.51495,,0,15.27373333,3599,3323,276,5401,5382,19,5200,4577,623,97,93,4,153,145,8
731732,18-Feb,2.6,2,8.11,9,2,SK Telecom T1,46.7,0,1,0,7.85515,0,9.51495,,0,15.27373333,3730,3359,371,5558,5475,83,3299,3442,-143,80,93,-13,133,162,-29
731732,18-Feb,2.6,2,8.11,10,2,SK Telecom T1,46.7,1,0,0,7.85515,0,9.51495,,0,15.27373333,2561,1808,753,3839,2640,1199,2640,1953,687,12,0,12,23,1,22
731732,18-Feb,2.6,2,8.11,200,2,SK Telecom T1,46.7,1,1,0,7.85515,1,9.51495,,0,15.27373333,16078,15261,817,23904,23731,173,19026,18381,645,310,328,-18,496,546,-50
740148,18-Feb,3.1,1,8.12,1,1,SK Telecom T1,33.11666667,0,0,0,1.975633333,0,11.64095,0,0,12.55046667,3206,3272,-66,4742,5111,-369,4618,4939,-321,84,90,-6,122,125,-3
740148,18-Feb,3.1,1,8.12,2,1,SK Telecom T1,33.11666667,0,0,0,1.975633333,0,11.64095,0,0,12.55046667,2977,3027,-50,4731,4860,-129,3428,3674,-246,55,55,0,86,97,-11
740148,18-Feb,3.1,1,8.12,3,1,SK Telecom T1,33.11666667,0,0,0,1.975633333,0,11.64095,0,0,12.55046667,3306,3210,96,5149,5172,-23,4730,4595,135,90,85,5,146,126,20
740148,18-Feb,3.1,1,8.12,4,1,SK Telecom T1,33.11666667,0,0,0,1.975633333,0,11.64095,0,0,12.55046667,2898,3946,-1048,4063,6790,-2727,3123,3419,-296,66,89,-23,94,140,-46
740148,18-Feb,3.1,1,8.12,5,1,SK Telecom T1,33.11666667,0,0,1,1.975633333,0,11.64095,0,0,12.55046667,2014,2081,-67,2955,3914,-959,2406,2788,-382,5,16,-11,5,30,-25
740148,18-Feb,3.1,1,8.12,100,1,SK Telecom T1,33.11666667,0,0,1,1.975633333,0,11.64095,0,0,12.55046667,14401,15536,-1135,21640,25847,-4207,18305,19415,-1110,300,335,-35,453,518,-65
750149,18-Feb,3.1,2,8.12,6,2,SK Telecom T1,36.71666667,0,0,0,8.986233333,0,8.527516667,1,1,17.2574,3289,3244,45,4761,5763,-1002,4765,4728,37,88,86,2,130,135,-5
